ticker,date,kind,factor_step
IEF,2020-05-01,dividend,0.00105190
IEF,2020-06-01,dividend,0.00100227
IEF,2020-07-01,dividend,0.00090307
IEF,2020-08-03,dividend,0.00081335
IEF,2020-09-01,dividend,0.00072424
IEF,2020-10-01,dividend,0.00065058
IEF,2020-11-02,dividend,0.00063263
IEF,2020-12-01,dividend,0.00066247
IEF,2020-12-17,dividend,0.00060508
IEF,2021-02-01,dividend,0.00065364
IEF,2021-03-01,dividend,0.00060358
IEF,2021-04-01,dividend,0.00061735
IEF,2021-05-03,dividend,0.00065338
IEF,2021-06-01,dividend,0.00068719
IEF,2021-07-01,dividend,0.00066448
IEF,2021-08-02,dividend,0.00064663
IEF,2021-09-01,dividend,0.00068631
IEF,2021-10-01,dividend,0.00069600
IEF,2021-11-01,dividend,0.00071051
IEF,2021-12-01,dividend,0.00075736
IEF,2021-12-16,dividend,0.00091635
IEF,2022-02-01,dividend,0.00096053
IEF,2022-03-01,dividend,0.00090071
IEF,2022-04-01,dividend,0.00113000
IEF,2022-05-02,dividend,0.00121700
IEF,2022-06-01,dividend,0.00125111
IEF,2022-07-01,dividend,0.00151868
IEF,2022-08-01,dividend,0.00175010
IEF,2022-09-01,dividend,0.00177354
IEF,2022-10-03,dividend,0.00194371
IEF,2022-11-01,dividend,0.00214775
IEF,2022-12-01,dividend,0.00198790
IEF,2022-12-15,dividend,0.00194035
IEF,2023-02-01,dividend,0.00213866
IEF,2023-03-01,dividend,0.00204893
IEF,2023-04-03,dividend,0.00197711
IEF,2023-05-01,dividend,0.00239240
IEF,2023-06-01,dividend,0.00236172
IEF,2023-07-03,dividend,0.00240018
IEF,2023-08-01,dividend,0.00252287
IEF,2023-09-01,dividend,0.00255023
IEF,2023-10-02,dividend,0.00260862
IEF,2023-11-01,dividend,0.00277690
IEF,2023-12-01,dividend,0.00266501
IEF,2023-12-14,dividend,0.00294685
IEF,2024-02-01,dividend,0.00244552
IEF,2024-03-01,dividend,0.00264539
IEF,2024-04-01,dividend,0.00291397
IEF,2024-05-01,dividend,0.00296253
IEF,2024-06-03,dividend,0.00297880
IEF,2024-07-01,dividend,0.00304398
IEF,2024-08-01,dividend,0.00300943
IEF,2024-09-03,dividend,0.00296888
IEF,2024-10-01,dividend,0.00291406
IEF,2024-11-01,dividend,0.00308494
IEF,2024-12-02,dividend,0.00306770
IEF,2024-12-18,dividend,0.00328104
IEF,2025-02-03,dividend,0.00318596
IEF,2025-03-03,dividend,0.00288882
IEF,2025-04-01,dividend,0.00318412
IEF,2025-05-01,dividend,0.00326195
IEF,2025-06-02,dividend,0.00327937
IEF,2025-07-01,dividend,0.00316610
IEF,2025-08-01,dividend,0.00325371
IEF,2025-09-02,dividend,0.00326720
IEF,2025-10-01,dividend,0.00305288
IEF,2025-11-03,dividend,0.00313671
IEF,2025-12-01,dividend,0.00295835
IEF,2025-12-19,dividend,0.00323149
IEF,2026-02-02,dividend,0.00325188
IEF,2026-03-02,dividend,0.00288565
IEF,2026-04-01,dividend,0.00332318
IEF,2026-05-01,dividend,0.00328975
IEF,2026-06-01,dividend,0.00335125
IEF,2026-07-01,dividend,0.00328910
IEF,2026-08-03,dividend,0.00341631
IEF,2026-09-01,dividend,0.00358038
IEI,2011-04-01,dividend,0.00173768
IEI,2011-05-02,dividend,0.00167007
IEI,2011-06-01,dividend,0.00169662
IEI,2011-07-01,dividend,0.00156291
IEI,2011-08-01,dividend,0.00157906
IEI,2011-09-01,dividend,0.00134938
IEI,2011-10-03,dividend,0.00119404
IEI,2011-11-01,dividend,0.00126898
IEI,2011-12-01,dividend,0.00106695
IEI,2011-12-27,dividend,0.00099251
IEI,2012-02-01,dividend,0.00102431
IEI,2012-03-01,dividend,0.00090274
IEI,2012-04-02,dividend,0.00092927
IEI,2012-05-01,dividend,0.00090709
IEI,2012-06-01,dividend,0.00086232
IEI,2012-07-02,dividend,0.00078841
IEI,2012-08-01,dividend,0.00073128
IEI,2012-09-04,dividend,0.00054751
IEI,2012-10-01,dividend,0.00051095
IEI,2012-11-01,dividend,0.00051169
IEI,2012-12-03,dividend,0.00046621
IEI,2012-12-26,dividend,0.00051233
IEI,2013-02-01,dividend,0.00053601
IEI,2013-03-01,dividend,0.00046575
IEI,2013-04-01,dividend,0.00053475
IEI,2013-05-01,dividend,0.00050035
IEI,2013-06-03,dividend,0.00047588
IEI,2013-07-01,dividend,0.00051228
IEI,2013-08-01,dividend,0.00071643
IEI,2013-09-03,dividend,0.00066699
IEI,2013-10-01,dividend,0.00078055
IEI,2013-11-01,dividend,0.00086945
IEI,2013-12-02,dividend,0.00076439
IEI,2013-12-26,dividend,0.00080298
IEI,2014-02-03,dividend,0.00088819
IEI,2014-03-03,dividend,0.00084311
IEI,2014-04-01,dividend,0.00101903
IEI,2014-05-01,dividend,0.00098776
IEI,2014-06-02,dividend,0.00100548
IEI,2014-07-01,dividend,0.00101051
IEI,2014-08-01,dividend,0.00106847
IEI,2014-09-02,dividend,0.00106517
IEI,2014-10-01,dividend,0.00112875
IEI,2014-11-03,dividend,0.00111942
IEI,2014-12-01,dividend,0.00113826
IEI,2014-12-24,dividend,0.00109844
IEI,2015-02-02,dividend,0.00113808
IEI,2015-03-02,dividend,0.00104784
IEI,2015-04-01,dividend,0.00114085
IEI,2015-05-01,dividend,0.00109520
IEI,2015-06-01,dividend,0.00119856
IEI,2015-07-01,dividend,0.00109765
IEI,2015-08-03,dividend,0.00116986
IEI,2015-09-01,dividend,0.00117146
IEI,2015-10-01,dividend,0.00114539
IEI,2015-11-02,dividend,0.00118733
IEI,2015-12-01,dividend,0.00117474
IEI,2015-12-24,dividend,0.00120397
IEI,2016-02-01,dividend,0.00118351
IEI,2016-03-01,dividend,0.00106074
IEI,2016-04-01,dividend,0.00114739
IEI,2016-05-02,dividend,0.00110009
IEI,2016-06-01,dividend,0.00111893
IEI,2016-07-01,dividend,0.00105432
IEI,2016-08-01,dividend,0.00106285
IEI,2016-09-01,dividend,0.00105277
IEI,2016-10-03,dividend,0.00102876
IEI,2016-11-01,dividend,0.00107486
IEI,2016-12-01,dividend,0.00106553
IEI,2016-12-22,dividend,0.00102310
IEI,2017-02-01,dividend,0.00114739
IEI,2017-03-01,dividend,0.00106887
IEI,2017-04-03,dividend,0.00116630
IEI,2017-05-01,dividend,0.00119941
IEI,2017-06-01,dividend,0.00123762
IEI,2017-07-03,dividend,0.00122952
IEI,2017-08-01,dividend,0.00129793
IEI,2017-09-01,dividend,0.00129310
IEI,2017-10-02,dividend,0.00128094
IEI,2017-11-01,dividend,0.00134300
IEI,2017-12-01,dividend,0.00131159
IEI,2017-12-21,dividend,0.00138233
IEI,2018-02-01,dividend,0.00137560
IEI,2018-03-01,dividend,0.00135737
IEI,2018-04-02,dividend,0.00147509
IEI,2018-05-01,dividend,0.00159963
IEI,2018-06-01,dividend,0.00171541
IEI,2018-07-02,dividend,0.00160627
IEI,2018-08-01,dividend,0.00176976
IEI,2018-09-04,dividend,0.00169760
IEI,2018-10-01,dividend,0.00175594
IEI,2018-11-01,dividend,0.00184421
IEI,2018-12-03,dividend,0.00176809
IEI,2018-12-18,dividend,0.00179402
IEI,2019-02-01,dividend,0.00188181
IEI,2019-03-01,dividend,0.00179468
IEI,2019-04-01,dividend,0.00186238
IEI,2019-05-01,dividend,0.00185557
IEI,2019-06-03,dividend,0.00180643
IEI,2019-07-01,dividend,0.00169472
IEI,2019-08-01,dividend,0.00174741
IEI,2019-09-03,dividend,0.00168651
IEI,2019-10-01,dividend,0.00157744
IEI,2019-11-01,dividend,0.00150205
IEI,2019-12-02,dividend,0.00144249
IEI,2019-12-19,dividend,0.00140843
IEI,2020-02-03,dividend,0.00155034
IEI,2020-03-02,dividend,0.00138787
IEI,2020-04-01,dividend,0.00121815
IEI,2020-05-01,dividend,0.00094015
IEI,2020-06-01,dividend,0.00093108
IEI,2020-07-01,dividend,0.00085007
IEI,2020-08-03,dividend,0.00085757
IEI,2020-09-01,dividend,0.00079031
IEI,2020-10-01,dividend,0.00071317
IEI,2020-11-02,dividend,0.00068914
IEI,2020-12-01,dividend,0.00067811
IEI,2020-12-17,dividend,0.00065269
IEI,2021-02-01,dividend,0.00065408
IEI,2021-03-01,dividend,0.00059725
IEI,2021-04-01,dividend,0.00060266
IEI,2021-05-03,dividend,0.00060898
IEI,2021-06-01,dividend,0.00058157
IEI,2021-07-01,dividend,0.00056641
IEI,2021-08-02,dividend,0.00059347
IEI,2021-09-01,dividend,0.00060166
IEI,2021-10-01,dividend,0.00056883
IEI,2021-11-01,dividend,0.00060414
IEI,2021-12-01,dividend,0.00059018
IEI,2021-12-16,dividend,0.00064419
IEI,2022-02-01,dividend,0.00064147
IEI,2022-03-01,dividend,0.00062621
IEI,2022-04-01,dividend,0.00079102
IEI,2022-05-02,dividend,0.00079350
IEI,2022-06-01,dividend,0.00083618
IEI,2022-07-01,dividend,0.00100139
IEI,2022-08-01,dividend,0.00118205
IEI,2022-09-01,dividend,0.00129206
IEI,2022-10-03,dividend,0.00142068
IEI,2022-11-01,dividend,0.00151940
IEI,2022-12-01,dividend,0.00157673
IEI,2022-12-15,dividend,0.00164553
IEI,2023-02-01,dividend,0.00154133
IEI,2023-03-01,dividend,0.00167695
IEI,2023-04-03,dividend,0.00173226
IEI,2023-05-01,dividend,0.00170482
IEI,2023-06-01,dividend,0.00187950
IEI,2023-07-03,dividend,0.00192731
IEI,2023-08-01,dividend,0.00197829
IEI,2023-09-01,dividend,0.00201635
IEI,2023-10-02,dividend,0.00214467
IEI,2023-11-01,dividend,0.00244651
IEI,2023-12-01,dividend,0.00239089
IEI,2023-12-14,dividend,0.00250402
IEI,2024-02-01,dividend,0.00243896
IEI,2024-03-01,dividend,0.00237796
IEI,2024-04-01,dividend,0.00263914
IEI,2024-05-01,dividend,0.00260399
IEI,2024-06-03,dividend,0.00260832
IEI,2024-07-01,dividend,0.00260810
IEI,2024-08-01,dividend,0.00268078
IEI,2024-09-03,dividend,0.00269328
IEI,2024-10-01,dividend,0.00263298
IEI,2024-11-01,dividend,0.00274285
IEI,2024-12-02,dividend,0.00265573
IEI,2024-12-18,dividend,0.00284255
IEI,2025-02-03,dividend,0.00283490
IEI,2025-03-03,dividend,0.00257941
IEI,2025-04-01,dividend,0.00289259
IEI,2025-05-01,dividend,0.00280626
IEI,2025-06-02,dividend,0.00307035
IEI,2025-07-01,dividend,0.00287359
IEI,2025-08-01,dividend,0.00296322
IEI,2025-09-02,dividend,0.00291132
IEI,2025-10-01,dividend,0.00289643
IEI,2025-11-03,dividend,0.00305774
IEI,2025-12-01,dividend,0.00291180
IEI,2025-12-19,dividend,0.00309620
IEI,2026-02-02,dividend,0.00307540
IEI,2026-03-02,dividend,0.00274350
IEI,2026-04-01,dividend,0.00304796
IEI,2026-05-01,dividend,0.00304200
IEI,2026-06-01,dividend,0.00313761
IEI,2026-07-01,dividend,0.00308673
IEI,2026-08-03,dividend,0.00325356
IEI,2026-09-01,dividend,0.00319655
IWM,2006-12-20,dividend,0.00422830
IWM,2007-03-23,dividend,0.00191256
IWM,2007-06-28,dividend,0.00190211
IWM,2007-09-25,dividend,0.00242693
IWM,2007-12-27,dividend,0.00335972
IWM,2008-03-24,dividend,0.00163643
IWM,2008-07-02,dividend,0.00371729
IWM,2008-09-24,dividend,0.00210995
IWM,2008-12-23,dividend,0.00755810
IWM,2009-03-24,dividend,0.00323937
IWM,2009-07-02,dividend,0.00348404
IWM,2009-09-22,dividend,0.00235409
IWM,2009-12-23,dividend,0.00404602
IWM,2010-03-24,dividend,0.00248169
IWM,2010-07-02,dividend,0.00328560
IWM,2010-09-23,dividend,0.00251128
IWM,2010-12-22,dividend,0.00450755
IWM,2011-03-24,dividend,0.00208252
IWM,2011-07-05,dividend,0.00299477
IWM,2011-09-23,dividend,0.00385970
IWM,2011-12-22,dividend,0.00484808
IWM,2012-03-23,dividend,0.00306041
IWM,2012-06-26,dividend,0.00494442
IWM,2012-09-24,dividend,0.00387874
IWM,2012-12-19,dividend,0.00858268
IWM,2013-03-25,dividend,0.00280359
IWM,2013-07-02,dividend,0.00436342
IWM,2013-09-24,dividend,0.00265845
IWM,2013-12-23,dividend,0.00383333
IWM,2014-03-25,dividend,0.00257628
IWM,2014-07-02,dividend,0.00382673
IWM,2014-09-24,dividend,0.00273638
IWM,2014-12-24,dividend,0.00371274
IWM,2015-03-25,dividend,0.00304466
IWM,2015-07-02,dividend,0.00422555
IWM,2015-09-25,dividend,0.00286342
IWM,2015-12-24,dividend,0.00431981
IWM,2016-03-23,dividend,0.00299069
IWM,2016-07-06,dividend,0.00545815
IWM,2016-09-26,dividend,0.00275827
IWM,2016-12-22,dividend,0.00410733
IWM,2017-03-24,dividend,0.00286968
IWM,2017-07-06,dividend,0.00430188
IWM,2017-09-26,dividend,0.00241186
IWM,2017-12-21,dividend,0.00377684
IWM,2018-03-22,dividend,0.00230578
IWM,2018-07-03,dividend,0.00360915
IWM,2018-09-26,dividend,0.00264877
IWM,2018-12-17,dividend,0.00333785
IWM,2019-03-20,dividend,0.00265915
IWM,2019-06-17,dividend,0.00351270
IWM,2019-09-24,dividend,0.00350084
IWM,2019-12-16,dividend,0.00365731
IWM,2020-03-25,dividend,0.00385071
IWM,2020-06-15,dividend,0.00336852
IWM,2020-09-23,dividend,0.00380006
IWM,2020-12-14,dividend,0.00311338
IWM,2021-03-25,dividend,0.00187749
IWM,2021-06-10,dividend,0.00150065
IWM,2021-09-24,dividend,0.00302020
IWM,2021-12-13,dividend,0.00302633
IWM,2022-03-24,dividend,0.00195997
IWM,2022-06-09,dividend,0.00262868
IWM,2022-09-26,dividend,0.00514872
IWM,2022-12-13,dividend,0.00459004
IWM,2023-03-23,dividend,0.00367435
IWM,2023-06-07,dividend,0.00275991
IWM,2023-09-26,dividend,0.00467154
IWM,2023-12-20,dividend,0.00365249
IWM,2024-03-21,dividend,0.00253337
IWM,2024-06-11,dividend,0.00278468
IWM,2024-09-25,dividend,0.00340155
IWM,2024-12-17,dividend,0.00296026
IWM,2025-03-18,dividend,0.00223830
IWM,2025-06-16,dividend,0.00275746
IWM,2025-09-16,dividend,0.00282852
IWM,2025-12-16,dividend,0.00334218
IWM,2026-03-17,dividend,0.00177567
IWM,2026-06-15,dividend,0.00237240
JNK,2007-12-28,dividend,0.00735580
JNK,2008-02-01,dividend,0.00645027
JNK,2008-03-03,dividend,0.00684888
JNK,2008-04-01,dividend,0.00811914
JNK,2008-05-01,dividend,0.00732347
JNK,2008-06-02,dividend,0.00778137
JNK,2008-07-01,dividend,0.00804662
JNK,2008-08-01,dividend,0.00803130
JNK,2008-09-02,dividend,0.00810673
JNK,2008-10-01,dividend,0.00906831
JNK,2008-11-03,dividend,0.01158835
JNK,2008-12-01,dividend,0.01319278
JNK,2008-12-29,dividend,0.01164767
JNK,2009-02-02,dividend,0.01117778
JNK,2009-03-02,dividend,0.01437275
JNK,2009-04-01,dividend,0.01534905
JNK,2009-05-01,dividend,0.01243883
JNK,2009-06-01,dividend,0.01170166
JNK,2009-07-01,dividend,0.01138490
JNK,2009-09-01,dividend,0.01069839
JNK,2009-10-01,dividend,0.01003009
JNK,2009-11-02,dividend,0.00994546
JNK,2009-12-01,dividend,0.00926216
JNK,2009-12-29,dividend,0.00922978
JNK,2010-02-01,dividend,0.00888908
JNK,2010-03-01,dividend,0.00852629
JNK,2010-04-01,dividend,0.00820306
JNK,2010-05-03,dividend,0.00779362
JNK,2010-06-01,dividend,0.00846180
JNK,2010-07-01,dividend,0.00839447
JNK,2010-08-02,dividend,0.00797466
JNK,2010-09-01,dividend,0.00771824
JNK,2010-10-01,dividend,0.00715929
JNK,2010-11-01,dividend,0.00698609
JNK,2010-12-01,dividend,0.00700060
JNK,2010-12-29,dividend,0.00724562
JNK,2011-02-01,dividend,0.00622174
JNK,2011-03-01,dividend,0.00625839
JNK,2011-04-01,dividend,0.00625067
JNK,2011-05-02,dividend,0.00624762
JNK,2011-06-01,dividend,0.00614321
JNK,2011-07-01,dividend,0.00632838
JNK,2011-08-01,dividend,0.00618004
JNK,2011-09-01,dividend,0.00651886
JNK,2011-10-03,dividend,0.00645404
JNK,2011-11-01,dividend,0.00614749
JNK,2011-12-01,dividend,0.00649627
JNK,2011-12-28,dividend,0.00561637
JNK,2012-02-01,dividend,0.00546172
JNK,2012-03-01,dividend,0.00588098
JNK,2012-04-02,dividend,0.00614256
JNK,2012-05-01,dividend,0.00619906
JNK,2012-06-01,dividend,0.00621458
JNK,2012-07-02,dividend,0.00597207
JNK,2012-08-01,dividend,0.00575799
JNK,2012-09-04,dividend,0.00554916
JNK,2012-10-01,dividend,0.00551765
JNK,2012-11-01,dividend,0.00557065
JNK,2012-12-03,dividend,0.00548763
JNK,2012-12-27,dividend,0.00526370
JNK,2013-02-01,dividend,0.00520262
JNK,2013-03-01,dividend,0.00524506
JNK,2013-04-01,dividend,0.00505423
JNK,2013-05-01,dividend,0.00507756
JNK,2013-06-03,dividend,0.00498931
JNK,2013-07-01,dividend,0.00516871
JNK,2013-08-01,dividend,0.00489128
JNK,2013-09-03,dividend,0.00517636
JNK,2013-10-01,dividend,0.00506672
JNK,2013-11-01,dividend,0.00485964
JNK,2013-12-02,dividend,0.00494122
JNK,2013-12-27,dividend,0.00484778
JNK,2014-02-03,dividend,0.00486227
JNK,2014-03-03,dividend,0.00485851
JNK,2014-04-01,dividend,0.00478959
JNK,2014-06-02,dividend,0.00464536
JNK,2014-07-01,dividend,0.00461718
JNK,2014-08-01,dividend,0.00476918
JNK,2014-09-02,dividend,0.00451711
JNK,2014-10-01,dividend,0.00478628
JNK,2014-11-03,dividend,0.00467951
JNK,2014-12-01,dividend,0.00473079
JNK,2014-12-29,dividend,0.00474865
JNK,2015-02-02,dividend,0.00470395
JNK,2015-03-02,dividend,0.00474437
JNK,2015-04-01,dividend,0.00480840
JNK,2015-05-01,dividend,0.00477799
JNK,2015-06-01,dividend,0.00469134
JNK,2015-07-01,dividend,0.00490764
JNK,2015-08-03,dividend,0.00482561
JNK,2015-09-01,dividend,0.00502485
JNK,2015-10-01,dividend,0.00522988
JNK,2015-11-02,dividend,0.00484072
JNK,2015-12-01,dividend,0.00542805
JNK,2015-12-29,dividend,0.00558719
JNK,2016-02-01,dividend,0.00526737
JNK,2016-03-01,dividend,0.00566645
JNK,2016-04-01,dividend,0.00537278
JNK,2016-05-02,dividend,0.00513081
JNK,2016-06-01,dividend,0.00530876
JNK,2016-07-01,dividend,0.00523740
JNK,2016-08-01,dividend,0.00522411
JNK,2016-09-01,dividend,0.00509602
JNK,2016-10-03,dividend,0.00506398
JNK,2016-11-01,dividend,0.00511720
JNK,2016-12-01,dividend,0.00493874
JNK,2016-12-28,dividend,0.00496245
JNK,2017-02-01,dividend,0.00474416
JNK,2017-03-01,dividend,0.00473152
JNK,2017-04-03,dividend,0.00464581
JNK,2017-05-01,dividend,0.00458857
JNK,2017-06-01,dividend,0.00563807
JNK,2017-07-03,dividend,0.00452693
JNK,2017-08-01,dividend,0.00436774
JNK,2017-09-01,dividend,0.00440450
JNK,2017-10-02,dividend,0.00419580
JNK,2017-11-01,dividend,0.00455891
JNK,2017-12-01,dividend,0.00451432
JNK,2017-12-19,dividend,0.00442238
JNK,2018-02-01,dividend,0.00437265
JNK,2018-03-01,dividend,0.00451253
JNK,2018-04-02,dividend,0.00418231
JNK,2018-05-01,dividend,0.00454428
JNK,2018-06-01,dividend,0.00468319
JNK,2018-07-02,dividend,0.00467015
JNK,2018-08-01,dividend,0.00448855
JNK,2018-09-04,dividend,0.00473595
JNK,2018-10-01,dividend,0.00485632
JNK,2018-11-01,dividend,0.00480143
JNK,2018-12-03,dividend,0.00476247
JNK,2018-12-19,dividend,0.00506129
JNK,2019-02-01,dividend,0.01402554
JNK,2019-03-01,dividend,0.01457147
JNK,2019-04-01,dividend,0.01406871
JNK,2019-05-01,dividend,0.01412618
JNK,2019-06-03,dividend,0.00478574
JNK,2019-07-01,dividend,0.00458103
JNK,2019-08-01,dividend,0.00459036
JNK,2019-09-03,dividend,0.00446532
JNK,2019-10-01,dividend,0.00448305
JNK,2019-11-01,dividend,0.00444754
JNK,2019-12-02,dividend,0.00452149
JNK,2019-12-20,dividend,0.00430668
JNK,2020-02-03,dividend,0.00429577
JNK,2020-03-02,dividend,0.00462012
JNK,2020-04-01,dividend,0.00482257
JNK,2020-05-01,dividend,0.00521942
JNK,2020-06-01,dividend,0.00469420
JNK,2020-07-01,dividend,0.00492571
JNK,2020-08-03,dividend,0.00438350
JNK,2020-09-01,dividend,0.00404608
JNK,2020-10-01,dividend,0.00436086
JNK,2020-11-02,dividend,0.00426794
JNK,2020-12-01,dividend,0.00403920
JNK,2020-12-18,dividend,0.00397999
JNK,2021-02-01,dividend,0.00372673
JNK,2021-03-01,dividend,0.00371714
JNK,2021-04-01,dividend,0.00354339
JNK,2021-05-03,dividend,0.00349018
JNK,2021-06-01,dividend,0.00353860
JNK,2021-07-01,dividend,0.00355251
JNK,2021-08-02,dividend,0.00337441
JNK,2021-09-01,dividend,0.00341073
JNK,2021-10-01,dividend,0.00354682
JNK,2021-11-01,dividend,0.00349268
JNK,2021-12-01,dividend,0.00358357
JNK,2021-12-17,dividend,0.00357225
JNK,2022-02-01,dividend,0.00369050
JNK,2022-03-01,dividend,0.00383154
JNK,2022-04-01,dividend,0.00388066
JNK,2022-05-02,dividend,0.00424257
JNK,2022-06-01,dividend,0.00432156
JNK,2022-07-01,dividend,0.00498987
JNK,2022-08-01,dividend,0.00454839
JNK,2022-09-01,dividend,0.00543836
JNK,2022-10-03,dividend,0.00540586
JNK,2022-11-01,dividend,0.00512245
JNK,2022-12-01,dividend,0.00567032
JNK,2022-12-19,dividend,0.00626533
JNK,2023-02-01,dividend,0.00510719
JNK,2023-03-01,dividend,0.00558225
JNK,2023-04-03,dividend,0.00489546
JNK,2023-05-01,dividend,0.00541139
JNK,2023-06-01,dividend,0.00576381
JNK,2023-07-03,dividend,0.00537268
JNK,2023-08-01,dividend,0.00560118
JNK,2023-09-01,dividend,0.00553743
JNK,2023-10-02,dividend,0.00565251
JNK,2023-11-01,dividend,0.00563639
JNK,2023-12-01,dividend,0.00555386
JNK,2023-12-18,dividend,0.00556848
JNK,2024-02-01,dividend,0.00560912
JNK,2024-03-01,dividend,0.00558759
JNK,2024-04-01,dividend,0.00534202
JNK,2024-05-01,dividend,0.00576899
JNK,2024-06-03,dividend,0.00562546
JNK,2024-07-01,dividend,0.00566069
JNK,2024-08-01,dividend,0.00547295
JNK,2024-09-03,dividend,0.00544593
JNK,2024-10-01,dividend,0.00539802
JNK,2024-11-01,dividend,0.00551872
JNK,2024-12-02,dividend,0.00538628
JNK,2024-12-19,dividend,0.00545117
JNK,2025-02-03,dividend,0.00553945
JNK,2025-03-03,dividend,0.00543608
JNK,2025-04-01,dividend,0.00558237
JNK,2025-05-01,dividend,0.00558552
JNK,2025-06-02,dividend,0.00558858
JNK,2025-07-01,dividend,0.00555173
JNK,2025-08-01,dividend,0.00556301
JNK,2025-09-02,dividend,0.00542493
JNK,2025-10-01,dividend,0.00549033
JNK,2025-11-03,dividend,0.00547295
JNK,2025-12-01,dividend,0.00540704
JNK,2025-12-18,dividend,0.00505823
JNK,2026-02-02,dividend,0.00572473
JNK,2026-03-02,dividend,0.00539852
JNK,2026-04-01,dividend,0.00548475
JNK,2026-05-01,dividend,0.00544255
JNK,2026-06-01,dividend,0.00540462
JNK,2026-07-01,dividend,0.00550988
JNK,2026-08-03,dividend,0.00550791
JNK,2026-09-01,dividend,0.00553819
LQD,2006-11-01,dividend,0.00431223
LQD,2006-12-01,dividend,0.00412170
LQD,2006-12-27,dividend,0.00396546
LQD,2007-02-01,dividend,0.00428444
LQD,2007-03-01,dividend,0.00415776
LQD,2007-04-02,dividend,0.00458792
LQD,2007-05-01,dividend,0.00445675
LQD,2007-06-01,dividend,0.00468689
LQD,2007-07-02,dividend,0.00451122
LQD,2007-08-01,dividend,0.00476476
LQD,2007-09-04,dividend,0.00463478
LQD,2007-10-01,dividend,0.00457758
LQD,2007-11-01,dividend,0.00448714
LQD,2007-12-03,dividend,0.00428514
LQD,2007-12-27,dividend,0.00446466
LQD,2008-02-01,dividend,0.00459062
LQD,2008-03-03,dividend,0.00421791
LQD,2008-04-01,dividend,0.00487292
LQD,2008-05-01,dividend,0.00436493
LQD,2008-06-02,dividend,0.00458509
LQD,2008-07-01,dividend,0.00428224
LQD,2008-08-01,dividend,0.00459885
LQD,2008-09-02,dividend,0.00451840
LQD,2008-10-01,dividend,0.00451058
LQD,2008-11-03,dividend,0.00496291
LQD,2008-12-01,dividend,0.00500887
LQD,2008-12-29,dividend,0.00418605
LQD,2009-02-02,dividend,0.00491686
LQD,2009-03-02,dividend,0.00512231
LQD,2009-04-01,dividend,0.00551114
LQD,2009-05-01,dividend,0.00485969
LQD,2009-06-01,dividend,0.00498519
LQD,2009-07-01,dividend,0.00443423
LQD,2009-09-01,dividend,0.00469185
LQD,2009-10-01,dividend,0.00442126
LQD,2009-11-02,dividend,0.00457718
LQD,2009-12-01,dividend,0.00425543
LQD,2009-12-29,dividend,0.00417302
LQD,2010-02-01,dividend,0.00428611
LQD,2010-03-01,dividend,0.00421298
LQD,2010-04-01,dividend,0.00443126
LQD,2010-05-03,dividend,0.00420803
LQD,2010-06-01,dividend,0.00420369
LQD,2010-07-01,dividend,0.00405704
LQD,2010-08-02,dividend,0.00396582
LQD,2010-09-01,dividend,0.00375583
LQD,2010-10-01,dividend,0.00383478
LQD,2010-11-01,dividend,0.00384346
LQD,2010-12-01,dividend,0.00387032
LQD,2010-12-28,dividend,0.00393804
LQD,2011-02-01,dividend,0.00393694
LQD,2011-03-01,dividend,0.00395817
LQD,2011-04-01,dividend,0.00396228
LQD,2011-05-02,dividend,0.00386881
LQD,2011-06-01,dividend,0.00381590
LQD,2011-07-01,dividend,0.00387174
LQD,2011-08-01,dividend,0.00374466
LQD,2011-09-01,dividend,0.00367477
LQD,2011-10-03,dividend,0.00372022
LQD,2011-11-01,dividend,0.00350678
LQD,2011-12-01,dividend,0.00348563
LQD,2011-12-27,dividend,0.00342776
LQD,2012-02-01,dividend,0.00336854
LQD,2012-03-01,dividend,0.00342397
LQD,2012-04-02,dividend,0.00343731
LQD,2012-05-01,dividend,0.00334083
LQD,2012-06-01,dividend,0.00338211
LQD,2012-07-02,dividend,0.00333771
LQD,2012-08-01,dividend,0.00317256
LQD,2012-09-04,dividend,0.00318377
LQD,2012-10-01,dividend,0.00315192
LQD,2012-11-01,dividend,0.00307586
LQD,2012-12-03,dividend,0.00299751
LQD,2012-12-26,dividend,0.00298811
LQD,2013-02-01,dividend,0.00310248
LQD,2013-03-01,dividend,0.00311004
LQD,2013-04-01,dividend,0.00307078
LQD,2013-05-01,dividend,0.00296514
LQD,2013-07-01,dividend,0.00319704
LQD,2013-08-01,dividend,0.00305421
LQD,2013-09-03,dividend,0.00323625
LQD,2013-10-01,dividend,0.00322044
LQD,2013-11-01,dividend,0.00329867
LQD,2013-12-02,dividend,0.00320691
LQD,2013-12-26,dividend,0.00303205
LQD,2014-02-03,dividend,0.00299034
LQD,2014-03-03,dividend,0.00294639
LQD,2014-04-01,dividend,0.00290495
LQD,2014-06-02,dividend,0.00282261
LQD,2014-07-01,dividend,0.00276770
LQD,2014-08-01,dividend,0.00286030
LQD,2014-09-02,dividend,0.00280316
LQD,2014-10-01,dividend,0.00283272
LQD,2014-11-03,dividend,0.00280726
LQD,2014-12-01,dividend,0.00279063
LQD,2014-12-24,dividend,0.00271081
LQD,2015-02-02,dividend,0.00270554
LQD,2015-03-02,dividend,0.00268801
LQD,2015-04-01,dividend,0.00270351
LQD,2015-05-01,dividend,0.00275226
LQD,2015-06-01,dividend,0.00277888
